NET_ACO,NET_PCO,NET_FCA,NET_CRR,NET_CE,NET_S_R,NET_S_S_O,NET_S_RETRAN,NET_BAD_S_R,NET_R_S,NET_P_P_R_Q,NET_P_R_E_C,NET_D_A_D_L,NET_T_R_P_L,NET_C_W_R_F,NET_C_W_R_P,NET_TCP_D_L,NET_F_RETRAN,NET_FWD_RETRAN,NET_RETRAN_S_S,NET_O_TCP_TO,NET_S_RETRAN_F,NET_T_R_L_P,NET_P_C_R_Q,NET_C_R_U_D,NET_C_R_E_U_C,NET_C_A_T,NET_T_RST_MEM,IO_R,IO_B,IO_BI,IO_BO,IO_IN,IO_CS,DATE,TIME,CPU_T_P_S,CPU_COUNT,CPU_SYS,CPU_USR,CPU_USR_N_P,CPU_IDLE,CPU_WAIT,CPU_IRQ,CPU_S_IRQ,CPU_STEAL,CPU_GUEST,CPU_F,CPU_F_A,CPU_LA_1,CPU_LA_5,CPU_LA_15,CPU_CS,CPU_INT,CPU_P_SIZE,MEM_TOT,MEM_FREE,MEM_P_CACHE,MEM_B_CACHE,MEM_SLAB,MEM_D_P,MEM_R_SLAB,NETU_TCP_R,NETU_TCP_S,NETU_UDP_R,NETU_UDP_S,NETU_IP_R,NETU_IP_S,NETU_IP_U,NETU_IP_F,MEM_USED,CPU_TOT,ID,mpatha_TS,mpatha_READS,mpatha_READ_TR,mpatha_WRITES,mpatha_WRITE_TR,mpathap1_TS,mpathap1_READS,mpathap1_READ_TR,mpathap1_WRITES,mpathap1_WRITE_TR,sda_TS,sda_READS,sda_READ_TR,sda_WRITES,sda_WRITE_TR,sdb_TS,sdb_READS,sdb_READ_TR,sdb_WRITES,sdb_WRITE_TR,sdc_TS,sdc_READS,sdc_READ_TR,sdc_WRITES,sdc_WRITE_TR,sdd_TS,sdd_READS,sdd_READ_TR,sdd_WRITES,sdd_WRITE_TR,sde_TS,sde_READS,sde_READ_TR,sde_WRITES,sde_WRITE_TR,eth0_P_RCV,eth0_B_RCV,eth0_P_SENT,eth0_B_SENT,eth0_SPEED,eth0_DUP_MODE,eth1_P_RCV,eth1_B_RCV,eth1_P_SENT,eth1_B_SENT,eth1_SPEED,eth1_DUP_MODE,eth2_P_RCV,eth2_B_RCV,eth2_P_SENT,eth2_B_SENT,eth2_SPEED,eth2_DUP_MODE,eth3_P_RCV,eth3_B_RCV,eth3_P_SENT,eth3_B_SENT,eth3_SPEED,eth3_DUP_MODE,sacf_INST,sacf_MIN_USR_CPU,sacf_MAX_USR_CPU,sacf_TOT_USR_CPU,sacf_MIN_SYS_CPU,sacf_MAX_SYS_CPU,sacf_TOT_SYS_CPU,sacf_MIN_CPU,sacf_MAX_CPU,sacf_TOT_CPU,sacf_MIN_DSK_READ,sacf_MAX_DSK_READ,sacf_TOT_DSK_READ,sacf_MIN_DSK_WRITE,sacf_MAX_DSK_WRITE,sacf_TOT_DSK_WRITE,sacf_MIN_TCP_SENT,sacf_MAX_TCP_SENT,sacf_TOT_TCP_SENT,sacf_MIN_TCP_RECV,sacf_MAX_TCP_RECV,sacf_TOT_TCP_RECV,sacf_MIN_UDP_SENT,sacf_MAX_UDP_SENT,sacf_TOT_UDP_SENT,sacf_MIN_UDP_RECV,sacf_MAX_UDP_RECV,sacf_TOT_UDP_RECV,sacf_MIN_V_MEM,sacf_MAX_V_MEM,sacf_TOT_V_MEM,sacf_MIN_V_G_MEM,sacf_MAX_V_G_MEM,sacf_TOT_V_G_MEM,sacf_MIN_R_MEM,sacf_MAX_R_MEM,sacf_TOT_R_MEM,sacf_MIN_R_G_MEM,sacf_MAX_R_G_MEM,sacf_TOT_R_G_MEM,pcef_INST,pcef_MIN_USR_CPU,pcef_MAX_USR_CPU,pcef_TOT_USR_CPU,pcef_MIN_SYS_CPU,pcef_MAX_SYS_CPU,pcef_TOT_SYS_CPU,pcef_MIN_CPU,pcef_MAX_CPU,pcef_TOT_CPU,pcef_MIN_DSK_READ,pcef_MAX_DSK_READ,pcef_TOT_DSK_READ,pcef_MIN_DSK_WRITE,pcef_MAX_DSK_WRITE,pcef_TOT_DSK_WRITE,pcef_MIN_TCP_SENT,pcef_MAX_TCP_SENT,pcef_TOT_TCP_SENT,pcef_MIN_TCP_RECV,pcef_MAX_TCP_RECV,pcef_TOT_TCP_RECV,pcef_MIN_UDP_SENT,pcef_MAX_UDP_SENT,pcef_TOT_UDP_SENT,pcef_MIN_UDP_RECV,pcef_MAX_UDP_RECV,pcef_TOT_UDP_RECV,pcef_MIN_V_MEM,pcef_MAX_V_MEM,pcef_TOT_V_MEM,pcef_MIN_V_G_MEM,pcef_MAX_V_G_MEM,pcef_TOT_V_G_MEM,pcef_MIN_R_MEM,pcef_MAX_R_MEM,pcef_TOT_R_MEM,pcef_MIN_R_G_MEM,pcef_MAX_R_G_MEM,pcef_TOT_R_G_MEM
0,0,0,0,126,15002,15435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,28,57846,172825,2013/11/25,14:47:31,100,16,12.75,10.8625,0,72.1375,0.2,0,32.8,0,0,17024,852,0.00,0.03,0.07,875136,291917,4096,32091.19921875,179.61328125,27227.18359375,442.0703125,1287.35546875,12.30859375,1188.76171875,17205,17634,5,2,173497,173820,17295,156184,31911.5859375,23.6125,320,0,0,0,0,0,0,0,0,0,0,68,0,0,18,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.2,0.0787124633789062,174.2,0.167312622070312,1000,1,31240.4,227.171469116211,31240.4,226.698272705078,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,13.6,13.6,13.6,8.2,8.2,8.2,21.8,21.8,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81888,86156,0,4,4,2,94,94,94,145,145,145,239,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,11264,11264,1928,286424,288352,0,10864,10864
0,0,0,0,126,25257,25195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4468,62083,257122,2013/11/25,14:47:36,100,16,23.175,18.9375,0,53.325,10,0,27.2,0,0,20885,1046,0.00,0.03,0.07,1197483,286893,4096,32091.19921875,182.4296875,27225.13671875,441.9609375,1286.5703125,21.60546875,1188.49609375,22192,22185,5,3,142744,142360,22251,120172,31908.76953125,42.1125,321,0,0,0,0,0,0,0,0,0,0,321,0,0,213,44680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744.8,9.44194641113281,1710,8.70160827636719,1000,1,24109.2,174.075869750977,24048.6,173.315194702148,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,126.4,126.4,126.4,190.8,190.8,190.8,317.2,317.2,317.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,24,24,2,130.2,130.2,130.2,132.8,132.8,132.8,263,263,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,168,168
2,0,2,0,126,25535,25799,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,198,79712,258328,2013/11/25,14:47:41,100,16,16.3125,15.9,0,61.45,2.4,0,50,0,0,17024,852,0.00,0.02,0.07,1284697,397187,4096,32091.19921875,208.1796875,27197.8359375,441.9609375,1286.74609375,24.8515625,1188.40234375,25622,25826,7,3,264267,264494,25687,238665,31883.01953125,32.2125,322,0,0,0,0,0,0,0,0,0,0,216,0,0,56,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.4,0.100151062011719,175.6,0.160858154296875,1000,1,47964,344.905474853516,47982.6,344.319931030273,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,20.4,20.4,20.4,13.4,13.4,13.4,33.8,33.8,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,0,0,2,144.8,144.8,144.8,216,216,216,360.8,360.8,360.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,0,0
0,0,0,0,126,15889,16304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,34,54500,171991,2013/11/25,14:47:46,100,16,12.65,10.4375,0,72.55,0.6,0,31.8,0,0,17024,852,0.00,0.02,0.07,873530,276497,4096,32091.19921875,207.54296875,27200.5078125,441.9609375,1286.765625,28.05859375,1188.1484375,16775,17203,7,4,177347,177800,16865,160612,31883.65625,23.0875,323,0,0,0,0,0,0,0,0,0,0,69,0,0,13,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.6,0.0799301147460938,172,0.160406494140625,1000,1,32147.4,232.271855163574,32183.6,231.959802246094,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,13,13,13,8.8,8.8,8.8,21.8,21.8,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,0,0,2,90.6,90.6,90.6,141.4,141.4,141.4,232,232,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,0,0
0,0,0,0,126,15478,15880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3559,54695,170721,2013/11/25,14:47:51,100,16,14.5125,12.7375,0,67.0625,2.4,0,39.2,0,0,17024,852,0.00,0.02,0.06,935359,294154,4096,32091.19921875,205.76171875,27203.5546875,441.9609375,1286.328125,13.8046875,1188.08203125,17602,18003,5,2,178776,179126,17697,161103,31885.4375,27.25,324,0,0,0,0,0,0,0,0,0,0,200,0,0,159,35592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.2,0.0849227905273438,164.4,0.163545227050781,1000,1,32220.6,231.835586547852,32226,231.354458618164,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,15.8,15.8,15.8,9.8,9.8,9.8,25.6,25.6,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,0,0,2,112,112,112,172.4,172.4,172.4,284.4,284.4,284.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,0,0
0,0,0,0,126,6254,6626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,42,24758,68509,2013/11/25,14:47:56,100,16,8.2875,5.65,0,83.7,1.2,0,13.6,0,0,17024,852,0.00,0.02,0.06,342647,124056,4096,32091.19921875,204.40625,27204.5859375,441.9609375,1286.0078125,14.734375,1188.0078125,6510,6881,5,3,62256,62490,6612,55605,31886.79296875,13.9375,325,0,0,0,0,0,0,0,0,0,0,104,0,0,35,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.8,0.0675064086914063,149.4,0.137277221679688,1000,1,11125.4,79.8937622070312,11125.4,79.7216156005859,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,6.2,6.2,6.2,3,3,3,9.2,9.2,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,0,0,2,41.2,41.2,41.2,62,62,62,103.2,103.2,103.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,0,0
2,0,2,0,126,17534,17969,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,28,50216,154773,2013/11/25,14:48:01,100,16,11.2625,8.8125,0,76.2875,0.6,0,26.4,0,0,19154,959,0.00,0.02,0.06,688376,227482,4096,32091.19921875,204.46875,27206.65625,441.9609375,1286.43359375,16.78515625,1188,13943,14362,7,3,140363,140128,14033,125766,31886.73046875,20.075,326,0,0,0,0,0,0,0,0,0,0,75,0,0,19,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0.0768417358398437,168.2,0.15634765625,1000,1,25270.8,182.949169921875,25164.4,181.692437744141,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,10.4,10.4,10.4,7.6,7.6,7.6,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,0,0,2,78.4,78.4,78.4,122,122,122,200.4,200.4,200.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,0,0
0,0,0,0,126,30951,31433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3486,94060,311446,2013/11/25,14:48:06,100,16,17.7125,17.6375,0,56.9875,12.8,0.2,58.2,0,0,18089,906,0.00,0.02,0.06,1547446,468459,4096,32091.19921875,199.39453125,27211.05859375,441.9609375,1287.15625,4.4609375,1188.01953125,30192,30668,7,4,323510,323832,30240,293166,31891.8046875,35.35,327,0,0,0,0,0,0,0,0,0,0,282,0,0,174,34856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.8,0.0715896606445312,191.4,0.177442932128906,1000,1,58890.8,423.462030029297,58872.8,422.575259399414,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,23.4,23.4,23.4,14.6,14.6,14.6,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,0,0,2,157.6,157.6,157.6,234.2,234.2,234.2,391.8,391.8,391.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,0,0
0,0,0,0,126,21612,22069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,168,71338,230409,2013/11/25,14:48:11,100,16,14.9875,13.675,0,65.7,1,0,43.4,0,0,19420,972,0.00,0.02,0.06,1152671,356839,4096,32091.19921875,194.63671875,27215.265625,441.9609375,1287.08203125,8.1484375,1188.00390625,22386,22841,5,2,232732,233318,22473,210465,31896.5625,28.6625,328,0,0,0,0,0,0,0,0,0,0,97,0,0,24,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.6,0.0683425903320312,182.4,0.166780090332031,1000,1,42124.2,305.473690795898,42167.8,305.091360473633,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,18,18,18,10.6,10.6,10.6,28.6,28.6,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,0,0,2,123.4,123.4,123.4,190,190,190,313.4,313.4,313.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,0,0
0,0,0,0,126,15939,16377,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,48,54448,172244,2013/11/25,14:48:16,100,16,11.8875,9.85,0,74.45,0.6,0,30.2,0,0,20883,1046,0.00,0.02,0.06,854071,270351,4096,32091.19921875,188.83203125,27217.5859375,441.9609375,1288.59375,10.33984375,1187.98046875,16322,16769,5,3,174244,173707,16399,156942,31902.3671875,21.7375,329,0,0,0,0,0,0,0,0,0,0,141,0,0,41,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.6,0.0745254516601563,179.6,0.167010498046875,1000,1,31569.2,229.645367431641,31391.6,227.921636962891,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,11.6,11.6,11.6,7.8,7.8,7.8,19.4,19.4,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,0,0,2,82.6,82.6,82.6,131.8,131.8,131.8,214.4,214.4,214.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,0,0
2,0,2,0,126,17644,18059,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1709,54675,168689,2013/11/25,14:48:21,100,16,13.0875,11.25,0,71.1875,2.6,0,33.6,0,0,17024,852,0.00,0.02,0.06,873984,281391,4096,32091.19921875,188.44140625,27220.609375,441.96484375,1286.45703125,5.08984375,1187.98046875,17200,17621,7,3,178467,179848,17269,162227,31902.7578125,24.3375,330,0,0,0,0,0,0,0,0,0,0,164,1,8,83,17088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0.0745010375976562,168.8,0.156889343261719,1000,1,32241.6,234.377639770508,32451.6,235.291418457031,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,14,14,14,8.6,8.6,8.6,22.6,22.6,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,0,0,2,99,99,99,152.4,152.4,152.4,251.4,251.4,251.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,0,0
0,0,0,0,126,8073,8452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,30,29372,79966,2013/11/25,14:48:26,100,16,9.6875,6.7875,0,80.5375,0.6,0.2,17.4,0,0,17024,852,0.00,0.02,0.06,455645,162224,4096,32091.19921875,184.875,27222.56640625,441.96875,1286.43359375,7.05859375,1187.99609375,8923,9302,7,4,88572,89112,9003,79797,31906.32421875,16.475,331,0,0,0,0,0,0,0,0,0,0,76,0,0,12,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.4,0.0660247802734375,152.6,0.140357971191406,1000,1,15923.8,116.074176025391,15972.2,116.223712158203,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,7,7,7,4.4,4.4,4.4,11.4,11.4,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,0,0,2,51,51,51,74.6,74.6,74.6,125.6,125.6,125.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,0,0
0,0,0,0,126,17269,17720,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,61,53602,167191,2013/11/25,14:48:31,100,16,11.7375,9.7375,0,74.8375,1.6,0,28.4,0,0,21416,1072,0.00,0.02,0.06,752107,244101,4096,32091.19921875,180.1328125,27224.875,441.96875,1286.859375,9.30078125,1187.98828125,15003,15433,5,2,151431,151541,15105,136116,31911.06640625,21.475,332,0,0,0,0,0,0,0,0,0,0,141,0,0,52,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.4,0.103443908691406,174,0.167230224609375,1000,1,27379.2,197.182150268555,27352.2,196.542401123047,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,12.4,12.4,12.4,7.2,7.2,7.2,19.6,19.6,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,0,0,2,86.4,86.4,86.4,130.8,130.8,130.8,217.2,217.2,217.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,0,0
0,0,0,0,126,32362,32782,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,628,6169,92149,368807,24,2013/11/25,14:48:36,100,16,25.0125,23.725,0,43.375,32.6,0,48.6,0,0,17024,852,0.00,0.02,0.06,1922728,482670,4096,32091.19921875,206.7890625,27199.265625,441.96484375,1287.078125,13.94140625,1187.4296875,35630,36070,5,3,289351,289816,35734,253734,31884.41015625,48.7375,333,0,0,0,0,0,0,0,0,0,0,382,0,0,274,61392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717.8,9.40701904296875,1764.8,8.72826843261719,1000,1,50901.6,366.936569213867,50928.6,366.339379882813,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,124.4,124.4,124.4,154,154,154,278.4,278.4,278.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,0,0,2,171.8,171.8,171.8,201.2,201.2,201.2,373,373,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,0,0
2,0,2,0,126,1464,1831,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,140,14533,34746,2013/11/25,14:48:41,100,16,6.4375,3.475,0,88.7625,1,0,6.2,0,0,17024,852,0.00,0.02,0.06,194249,78392,4096,32091.19921875,206.2421875,27200.13671875,441.96875,1285.7890625,14.109375,1187.36328125,3243,3620,7,3,30497,30781,3335,27158,31884.95703125,9.9125,334,0,0,0,0,0,0,0,0,0,0,123,0,0,27,1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.6,0.0686981201171875,151.4,0.139065551757812,1000,1,5437.6,39.6284698486328,5437.6,39.5467651367187,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,2.2,2.2,2.2,1.4,1.4,1.4,3.6,3.6,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,0,0,2,18.4,18.4,18.4,26.2,26.2,26.2,44.6,44.6,44.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,0,0
0,0,0,0,126,9222,9605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30,27024,70240,2013/11/25,14:48:46,100,16,8.9875,6.6125,0,82.0125,1,0,14.8,0,0,17024,852,0.00,0.02,0.06,351224,135448,4096,32091.19921875,208.06640625,27201.515625,441.96875,1285.69140625,15.37890625,1187.35546875,7595,7968,7,4,69746,69976,7725,62003,31883.1328125,15.6,335,0,0,0,0,0,0,0,0,0,0,89,0,0,14,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.8,0.0732986450195312,150.2,0.140347290039062,1000,1,12404.4,88.6645538330078,12404.4,88.4724182128906,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,6.6,6.6,6.6,4.2,4.2,4.2,10.8,10.8,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,0,0,2,48.6,48.6,48.6,66.4,66.4,66.4,115,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,0,0
0,0,0,0,126,3994,4370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2916,16220,37751,2013/11/25,14:48:51,100,16,6.575,3.5,0,88.5375,1.6,0,7,0,0,17024,852,0.00,0.02,0.06,188742,80863,4096,32091.19921875,209.31640625,27202.27734375,441.96875,1285.40234375,2.90625,1187.23828125,3520,3897,5,2,32644,32836,3644,28938,31881.8828125,10.075,336,0,0,0,0,0,0,0,0,0,0,264,0,0,156,29160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0.0770599365234375,151.2,0.140841674804688,1000,1,5799,41.8748626708984,5799,41.7852844238281,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,2.6,2.6,2.6,1.6,1.6,1.6,4.2,4.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,0,0,2,18.4,18.4,18.4,28.6,28.6,28.6,47,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,0,0
0,0,0,0,126,23837,24297,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,75078,241679,2013/11/25,14:48:56,100,16,15.2,14.175,0,65.2125,0.4,0,44.2,0,0,18887,946,0.00,0.02,0.06,1196929,372320,4096,32091.19921875,201.90234375,27205.3984375,441.96875,1287.89453125,5.1171875,1187.18359375,23999,24463,5,3,248628,247723,24121,223258,31889.296875,29.375,337,0,0,0,0,0,0,0,0,0,0,81,0,0,13,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.8,0.079986572265625,186.2,0.170831298828125,1000,1,44972.2,324.088458251953,44729.8,321.434561157227,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,17.8,17.8,17.8,11.8,11.8,11.8,29.6,29.6,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,0,0,2,126,126,126,194,194,194,320,320,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,0,0
2,0,2,0,126,26967,27413,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,26,85903,272083,18,2013/11/25,14:49:01,100,16,16.975,16.5875,0,59.7875,0.4,0.2,52.8,0,0,17024,852,0.00,0.02,0.06,1280153,407563,4096,32091.19921875,201.29296875,27209.83984375,441.96875,1286.7578125,9.5625,1187.1875,25962,26400,7,3,269101,270162,26138,243761,31889.90625,33.5625,338,0,0,0,0,0,0,0,0,0,0,78,0,0,19,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.8,0.0969192504882812,176.4,0.163731384277344,1000,1,48810,351.678622436523,48987.8,352.485763549805,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,21.4,21.4,21.4,13.8,13.8,13.8,35.2,35.2,35.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,0,0,2,155.2,155.2,155.2,236.2,236.2,236.2,391.4,391.4,391.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,0,0
0,0,0,0,126,8631,9023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1258,31818,94606,2013/11/25,14:49:06,100,16,9.35,6.8125,0,80.2125,13,0,18.4,0,0,19685,986,0.00,0.02,0.06,560008,182737,4096,32091.19921875,199.7421875,27211.30078125,441.96875,1285.32421875,5.36328125,1187.22265625,9915,10314,7,4,106406,106802,10037,96491,31891.45703125,16.1625,339,0,0,0,0,0,0,0,0,0,0,224,0,0,94,12576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0.0765380859375,160,0.149174499511719,1000,1,19268.2,139.676770019531,19302.4,139.559741210937,0,1,0,0,0,0,1000,1,0,0,0,0,0,1,2,6.6,6.6,6.6,4.8,4.8,4.8,11.4,11.4,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,327408,350448,0,0,0,4268,81912,86180,0,0,0,2,47.4,47.4,47.4,72.4,72.4,72.4,119.8,119.8,119.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,342376,352312,0,0,0,1928,286592,288520,0,0,0
